image_name,mse,psnr,fmse,fpsnr,ssim,fssim,foreground_area,foreground_ratio
c187511_1065158_1_harmonized.jpg,1.2696,47.0941,62.1449,30.1967,0.997925,0.910968,1304.0,0.019897
c187511_1065158_2_harmonized.jpg,1.7412,45.7223,85.7735,28.7973,0.997232,0.87728,1304.0,0.019897
c187511_1065158_3_harmonized.jpg,0.9305,48.4435,45.305,31.5693,0.998436,0.934399,1304.0,0.019897
c340998_225637_1_harmonized.jpg,2.6706,43.8646,66.7732,29.8848,0.997726,0.946372,2604.0,0.039734
c22149_100641_1_harmonized.jpg,31.6847,33.1223,1012.5389,18.0767,0.992433,0.821882,2050.0,0.031281
c36861_418766_1_harmonized.jpg,2.1441,44.8183,63.2702,30.1188,0.998289,0.955331,2212.0,0.033752
c198030_1042116_2_harmonized.jpg,8.2519,38.9653,466.9763,21.4379,0.996743,0.830624,1155.0,0.017624
c198030_1042116_1_harmonized.jpg,20.3978,35.035,1155.4967,17.5031,0.995984,0.793333,1155.0,0.017624
c280297_194545_1_harmonized.jpg,4.8882,41.2393,149.1397,26.3949,0.994959,0.879223,2138.0,0.032623
c23411_1822806_1_harmonized.jpg,0.7433,49.4193,50.6104,31.0884,0.999745,0.986751,953.0,0.014542
c23411_1822806_2_harmonized.jpg,1.3574,46.8037,92.8146,28.4546,0.99927,0.956125,953.0,0.014542
c350341_108489_1_harmonized.jpg,1.6562,45.9396,72.0508,29.5544,0.98983,0.597952,1489.0,0.02272
c124803_194502_1_harmonized.jpg,2.9065,43.4971,73.6945,29.4565,0.995421,0.885764,2561.0,0.039078
c61181_1340235_1_harmonized.jpg,1.2116,47.2973,84.5636,28.859,0.999715,0.982711,928.0,0.01416
c469870_2221603_1_harmonized.jpg,5.007,41.135,267.5045,23.8575,0.998919,0.950994,1221.0,0.018631
c469870_2221603_2_harmonized.jpg,3.2882,42.9612,175.1805,25.6959,0.999301,0.968063,1221.0,0.018631
c257958_597007_3_harmonized.jpg,1.8005,45.5768,57.9048,30.5037,0.999557,0.989918,1992.0,0.030396
c257958_597007_1_harmonized.jpg,5.8614,40.4508,191.6735,25.3052,0.999379,0.983745,1992.0,0.030396
c257958_597007_2_harmonized.jpg,4.0152,42.0938,130.8559,26.9629,0.999136,0.978579,1992.0,0.030396
c331395_667886_1_harmonized.jpg,17.7292,35.6439,670.8221,19.8647,0.995075,0.834103,1731.0,0.026413
c536368_1377069_1_harmonized.jpg,1.6889,45.8547,102.1343,28.0391,0.999433,0.972881,1077.0,0.016434
c355668_396317_1_harmonized.jpg,6.714,39.861,272.9938,23.7693,0.998322,0.939258,1608.0,0.024536
c538006_1412083_1_harmonized.jpg,3.001,43.3581,84.4921,28.8626,0.999104,0.979961,2306.0,0.035187
c312081_567273_2_harmonized.jpg,2.112,44.8839,74.3748,29.4165,0.991551,0.744132,1849.0,0.028214
c312081_567273_1_harmonized.jpg,1.6977,45.8322,59.6679,30.3734,0.992708,0.776595,1849.0,0.028214
c23807_178847_1_harmonized.jpg,3.6753,42.4779,180.2858,25.5712,0.999149,0.968336,1331.0,0.020309
c383085_1343818_1_harmonized.jpg,2.1754,44.7553,208.6322,24.937,0.999573,0.973237,677.0,0.01033
c444571_355406_1_harmonized.jpg,2.1616,44.783,175.5709,25.6863,0.999534,0.964057,804.0,0.012268
c484951_295716_1_harmonized.jpg,1.0691,47.8406,68.2867,29.7874,0.997167,0.950255,1007.0,0.015366
c555183_2136564_1_harmonized.jpg,13.7877,36.7359,298.8504,23.3763,0.992534,0.858715,3019.0,0.046066
c24520_711945_1_harmonized.jpg,11.5745,37.4958,639.6959,20.0711,0.997864,0.902412,1184.0,0.018066
c52886_1551024_1_harmonized.jpg,1.7935,45.5937,142.1229,26.6042,0.998021,0.8537,822.0,0.012543
c52886_1551024_2_harmonized.jpg,1.1576,47.495,91.4574,28.5186,0.998459,0.889861,822.0,0.012543
c249675_150327_2_harmonized.jpg,1.202,47.3319,108.6718,27.7696,0.999615,0.973656,717.0,0.010941
c249675_150327_1_harmonized.jpg,1.0181,48.053,91.5602,28.5137,0.999584,0.969037,717.0,0.010941
c120703_127958_1_harmonized.jpg,5.6083,40.6425,189.3867,25.3573,0.998322,0.957235,1929.0,0.029434
c120703_127958_2_harmonized.jpg,4.2994,41.7967,142.8866,26.5809,0.998973,0.97302,1929.0,0.029434
c20384_716024_1_harmonized.jpg,0.4804,51.3147,15.1748,36.3196,0.993694,0.797964,2020.0,0.030823
